1005	0.995330	-0.461526	
1006	0.993783	-0.483136	
1007	0.992315	-0.494249	
1008	0.993501	-0.490370	
1009	0.991099	-0.473257	
1010	0.992543	-0.445206	
1011	0.993462	-0.402841	
1012	0.993808	-0.353858	
1013	0.991172	-0.289923	
1014	0.994375	-0.221025	
1015	0.993462	-0.149271	
1016	0.993118	-0.073576	
1017	0.993499	-0.000713	
1018	0.993870	0.066905	
1019	0.990065	0.130203	
1020	0.992900	0.191470	
1021	0.995344	0.246532	
1022	0.995410	0.300548	
1023	0.996025	0.346820	
1024	
1025	
